word1	word2	Similarity
wind	collar	0.16666666666666666
wind	cap	0.2
wind	little	0.25
wind	neither	0.25
wind	surprised	0.25
wind	part	0.3333333333333333
wind	hand	0.2
wind	calculated	0.25
wind	damp	0.25
wind	strode	0.25
wind	much	0.25
wind	shirt	0.14285714285714285
wind	enough	0.25
wind	see	0.25
wind	quiet	0.25
wind	air	0.5
wind	hookey	None
wind	thrust	0.25
wind	back	0.3333333333333333
wind	loathed	0.16666666666666666
wind	least	0.25
wind	thing	0.2
wind	even	0.25
wind	younger	0.25
wind	whit	0.1111111111111111
wind	diligence	0.1
wind	reckon	0.16666666666666666
wind	bound	0.25
wind	drove	0.3333333333333333
wind	sagacity	0.1111111111111111
wind	skirt	0.25
wind	bed	0.25
wind	contemplate	0.2
wind	ate	0.2
wind	stranger	0.25
wind	circumstantial	0.25
wind	finally	0.25
wind	pulled	0.3333333333333333
wind	vine	0.09090909090909091
wind	sorry	0.25
wind	one	0.25
wind	full	0.25
wind	eye	0.2
wind	anything	None
wind	splendid	0.25
wind	sews	0.14285714285714285
wind	gave	0.25
wind	polly	None
wind	bore	0.25
wind	sugar	0.16666666666666666
wind	practise	0.25
wind	broke	0.25
wind	citified	0.25
wind	presently	0.25
wind	pumped	0.3333333333333333
wind	curiosity	0.14285714285714285
wind	feel	0.3333333333333333
wind	blue	0.25
wind	sort	0.16666666666666666
wind	bitter	0.25
wind	learn	0.25
wind	warm	0.25
wind	told	0.2
wind	mouth	0.2
wind	split	0.25
wind	spare	0.25
wind	already	0.25
wind	kept	0.25
wind	know	0.25
wind	large	0.25
wind	wood	0.5
wind	fled	0.16666666666666666
wind	distance	0.2
wind	biggest	0.25
wind	barely	0.25
wind	missed	0.25
wind	knowing	0.25
wind	half	0.25
wind	put	0.3333333333333333
wind	roof	0.2
wind	wait	0.25
wind	knack	0.08333333333333333
wind	dressed	0.25
wind	uncomfortable	0.25
wind	dark	0.25
wind	door	0.14285714285714285
wind	forgive	0.2
wind	astronomer	0.09090909090909091
wind	conscience	0.1111111111111111
wind	opportunity	0.1
wind	looked	0.3333333333333333
wind	nose	1.0
wind	looking	0.3333333333333333
wind	turned	0.3333333333333333
wind	shade	0.25
wind	work	0.3333333333333333
wind	fool	0.125
wind	soon	0.25
wind	might	0.1111111111111111
wind	damaging	0.25
wind	dry	0.25
wind	dainty	0.25
wind	think	0.25
wind	kindling	0.2
wind	play	0.3333333333333333
wind	needle	0.2
wind	wish	0.2
wind	bet	0.14285714285714285
wind	heart	0.1111111111111111
wind	two	0.25
wind	switch	0.25
wind	sid	None
wind	sewed	0.25
wind	furniture	0.16666666666666666
wind	run	0.3333333333333333
wind	pair	0.2
wind	scrambled	0.3333333333333333
wind	place	0.3333333333333333
wind	unbutton	0.14285714285714285
wind	lad	0.1
wind	mind	0.2
wind	soul	0.125
wind	attention	0.125
wind	home	0.25
wind	resurrected	0.25
wind	voice	0.2
wind	like	0.25
wind	midst	0.1
wind	noise	0.16666666666666666
wind	let	0.25
wind	lam	0.2
wind	harmony	0.14285714285714285
wind	opened	0.25
wind	ever	0.25
wind	punish	0.25
wind	carried	0.3333333333333333
wind	hate	0.2
wind	kind	0.25
wind	le	0.06666666666666667
wind	poor	0.25
wind	pump	0.3333333333333333
wind	stared	0.2
wind	lash	0.2
wind	searched	0.25
wind	lick	0.2
wind	larger	0.25
wind	spite	0.16666666666666666
wind	boy	0.1
wind	behind	0.25
wind	reached	0.25
wind	interest	0.25
wind	nothing	0.25
wind	peril	0.2
wind	advantage	0.125
wind	middling	0.25
wind	mighty	0.25
wind	device	0.3333333333333333
wind	undo	0.25
wind	gone	0.5
wind	make	0.3333333333333333
wind	valued	0.25
wind	punch	0.2
wind	hit	0.3333333333333333
wind	vexed	0.3333333333333333
wind	alone	0.25
wind	small	0.25
wind	bright	0.25
wind	reflect	0.25
wind	street	0.1111111111111111
wind	question	0.2
wind	bending	0.2
wind	u	0.25
wind	sin	0.125
wind	thought	0.25
wind	interval	0.14285714285714285
wind	probably	0.25
wind	breath	0.3333333333333333
wind	constituted	0.25
wind	get	0.25
wind	lay	0.3333333333333333
wind	every	0.25
wind	cloth	0.16666666666666666
wind	played	0.3333333333333333
wind	well	0.25
wind	angle	0.3333333333333333
wind	loud	0.25
wind	old	0.25
wind	finery	0.1111111111111111
wind	conduct	0.25
wind	stumbled	0.25
wind	village	0.1
wind	hurt	0.3333333333333333
wind	vanished	0.25
wind	transparent	0.25
wind	vanity	0.125
wind	bit	0.16666666666666666
wind	novelty	0.14285714285714285
wind	reader	0.1
wind	needed	0.3333333333333333
wind	long	0.25
wind	heavy	0.25
wind	seemed	0.3333333333333333
wind	simply	0.25
wind	saying	0.25
wind	state	0.2
wind	new	0.25
wind	forestalled	0.25
wind	brother	0.1
wind	lapel	0.1111111111111111
wind	talent	0.1
wind	lady	0.09090909090909091
wind	believe	0.16666666666666666
wind	next	0.25
wind	born	0.25
wind	trap	0.25
wind	excitement	0.2
wind	checked	0.25
wind	acquired	0.25
wind	dog	0.25
wind	made	0.3333333333333333
wind	many	0.25
wind	singed	0.2
wind	open	0.25
wind	rod	0.16666666666666666
wind	dander	0.09090909090909091
wind	glad	0.25
wind	peculiar	0.25
wind	ruination	0.125
wind	hard	0.25
wind	scripture	0.125
wind	confound	0.3333333333333333
wind	colored	0.25
wind	season	0.25
wind	high	0.25
wind	sex	0.2
wind	snatched	0.25
wind	overlooked	0.25
wind	punctuate	0.14285714285714285
wind	white	0.25
wind	went	0.5
wind	shot	0.25
wind	dead	0.25
wind	misfortune	0.1
wind	scare	0.16666666666666666
wind	still	0.25
wind	pet	0.25
wind	whirled	0.2
wind	rather	0.25
wind	good	0.25
wind	tomato	0.08333333333333333
wind	touch	0.25
wind	seen	0.25
wind	shabby	0.25
wind	either	0.25
wind	goodness	0.125
wind	hold	0.3333333333333333
wind	mysterious	0.25
wind	roundabout	0.25
wind	produced	0.25
wind	low	0.25
wind	shoe	0.2
wind	said	0.25
wind	eating	0.2
wind	wore	0.25
wind	seldom	0.25
wind	lifted	1.0
wind	consisted	0.3333333333333333
wind	liquid	0.25
feel	man	0.25
feel	felt	1.0
feel	tongue	0.2
feel	aunt	0.1
feel	sometimes	0.3333333333333333
feel	could	None
feel	time	0.25
feel	arrest	0.25
feel	obleeged	None
feel	asked	0.3333333333333333
feel	without	None
feel	go	0.3333333333333333
feel	day	0.14285714285714285
feel	tom	0.1111111111111111
feel	body	0.3333333333333333
feel	torment	0.16666666666666666
feel	disappeared	0.3333333333333333
feel	pleasure	0.25
feel	knew	0.3333333333333333
feel	book	0.16666666666666666
feel	never	0.3333333333333333
feel	loved	0.3333333333333333
feel	weed	0.25
feel	trick	0.1111111111111111
feel	skin	0.2
feel	discovered	0.3333333333333333
feel	within	0.3333333333333333
feel	seize	0.25
feel	shabbier	0.3333333333333333
feel	higher	0.3333333333333333
feel	perplexed	0.3333333333333333
feel	unalloyed	0.3333333333333333
feel	suffering	0.5
feel	sidney	0.09090909090909091
feel	want	0.3333333333333333
feel	tell	0.25
feel	endowed	0.3333333333333333
feel	wanted	0.3333333333333333
feel	jim	None
feel	laying	0.25
feel	stealing	0.25
feel	thread	0.25
feel	examined	0.3333333333333333
feel	duty	0.1111111111111111
feel	marvel	0.25
feel	woman	0.125
feel	far	0.3333333333333333
feel	southwestern	0.3333333333333333
feel	touching	0.5
feel	flattered	0.16666666666666666
feel	safe	0.3333333333333333
feel	face	0.3333333333333333
feel	remembers	0.3333333333333333
feel	trouble	0.25
feel	keep	0.3333333333333333
feel	beat	0.3333333333333333
feel	hovered	0.3333333333333333
feel	help	0.25
feel	obedient	0.3333333333333333
feel	summer	0.25
feel	look	1.0
feel	minute	0.3333333333333333
feel	among	None
feel	anybody	None
feel	adventure	0.2
feel	age	0.3333333333333333
feel	outfit	0.16666666666666666
feel	stood	0.3333333333333333
feel	noticed	0.3333333333333333
feel	powerful	0.3333333333333333
feel	sew	0.16666666666666666
feel	securely	0.3333333333333333
feel	evening	0.25
feel	built	0.3333333333333333
feel	got	0.3333333333333333
feel	slight	0.3333333333333333
feel	short	0.3333333333333333
feel	jam	0.2
feel	gentle	0.3333333333333333
feel	stick	0.3333333333333333
feel	slack	0.3333333333333333
feel	forgotten	0.3333333333333333
feel	spile	0.08333333333333333
feel	sure	0.3333333333333333
feel	saw	0.5
feel	model	0.3333333333333333
feel	punching	0.25
feel	pride	0.5
feel	spectacle	0.125
feel	forty	0.3333333333333333
feel	collar	0.2
feel	cap	0.2
feel	little	0.3333333333333333
feel	neither	0.3333333333333333
feel	surprised	0.3333333333333333
feel	part	0.3333333333333333
feel	hand	0.25
feel	calculated	0.3333333333333333
feel	damp	0.3333333333333333
feel	strode	0.2
feel	much	0.3333333333333333
feel	shirt	0.16666666666666666
feel	enough	0.3333333333333333
feel	see	0.5
feel	quiet	0.3333333333333333
feel	air	0.3333333333333333
feel	hookey	None
feel	thrust	0.3333333333333333
feel	back	0.3333333333333333
feel	loathed	0.2
feel	least	0.3333333333333333
feel	thing	0.25
feel	even	0.3333333333333333
feel	younger	0.3333333333333333
feel	whit	0.125
feel	diligence	0.14285714285714285
feel	reckon	0.3333333333333333
feel	bound	0.3333333333333333
feel	drove	0.3333333333333333
feel	sagacity	0.16666666666666666
feel	skirt	0.25
feel	bed	0.3333333333333333
feel	contemplate	0.25
feel	ate	0.25
feel	stranger	0.3333333333333333
feel	circumstantial	0.3333333333333333
feel	finally	0.3333333333333333
feel	pulled	0.25
feel	vine	0.09090909090909091
feel	sorry	0.3333333333333333
feel	one	0.3333333333333333
feel	full	0.3333333333333333
feel	eye	0.25
feel	anything	None
feel	splendid	0.3333333333333333
feel	sews	0.16666666666666666
feel	gave	0.3333333333333333
feel	polly	None
feel	bore	0.3333333333333333
feel	sugar	0.16666666666666666
feel	practise	0.3333333333333333
feel	broke	0.3333333333333333
feel	citified	0.3333333333333333
feel	presently	0.3333333333333333
feel	pumped	0.3333333333333333
feel	curiosity	0.16666666666666666
feel	wind	0.3333333333333333
feel	blue	0.3333333333333333
feel	sort	0.2
feel	bitter	0.3333333333333333
feel	learn	0.3333333333333333
feel	warm	0.3333333333333333
feel	told	0.25
feel	mouth	0.3333333333333333
feel	split	0.3333333333333333
feel	spare	0.3333333333333333
feel	already	0.3333333333333333
feel	kept	0.3333333333333333
feel	know	0.3333333333333333
feel	large	0.3333333333333333
feel	wood	0.125
feel	fled	0.2
feel	distance	0.25
feel	biggest	0.3333333333333333
feel	barely	0.3333333333333333
feel	missed	0.3333333333333333
feel	knowing	0.3333333333333333
feel	half	0.3333333333333333
feel	put	0.25
feel	roof	0.25
feel	wait	0.3333333333333333
feel	knack	0.09090909090909091
feel	dressed	0.3333333333333333
feel	uncomfortable	0.3333333333333333
feel	dark	0.3333333333333333
feel	door	0.1111111111111111
feel	forgive	0.25
feel	astronomer	0.1
feel	conscience	0.16666666666666666
feel	opportunity	0.14285714285714285
feel	looked	0.5
feel	nose	0.25
feel	looking	0.5
feel	turned	0.3333333333333333
feel	shade	0.25
feel	work	0.3333333333333333
feel	fool	0.14285714285714285
feel	soon	0.3333333333333333
feel	might	0.25
feel	damaging	0.3333333333333333
feel	dry	0.3333333333333333
feel	dainty	0.3333333333333333
feel	think	0.5
feel	kindling	0.25
feel	play	0.3333333333333333
feel	needle	0.16666666666666666
feel	wish	0.25
feel	bet	0.16666666666666666
feel	heart	0.16666666666666666
feel	two	0.3333333333333333
feel	switch	0.3333333333333333
feel	sid	None
feel	sewed	0.3333333333333333
feel	furniture	0.1
feel	run	0.3333333333333333
feel	pair	0.2
feel	scrambled	0.3333333333333333
feel	place	0.25
feel	unbutton	0.16666666666666666
feel	lad	0.1111111111111111
feel	mind	0.25
feel	soul	0.16666666666666666
feel	attention	0.16666666666666666
feel	home	0.3333333333333333
feel	resurrected	0.2
feel	voice	0.25
feel	like	0.3333333333333333
feel	midst	0.1111111111111111
feel	noise	0.2
feel	let	0.3333333333333333
feel	lam	0.25
feel	harmony	0.25
feel	opened	0.3333333333333333
feel	ever	0.3333333333333333
feel	punish	0.3333333333333333
feel	carried	0.3333333333333333
feel	hate	0.25
feel	kind	0.3333333333333333
feel	le	0.1
feel	poor	0.3333333333333333
feel	pump	0.25
feel	stared	0.25
feel	lash	0.25
feel	searched	0.5
feel	lick	0.25
feel	larger	0.3333333333333333
feel	spite	0.2
feel	boy	0.1111111111111111
feel	behind	0.3333333333333333
feel	reached	0.3333333333333333
feel	interest	0.3333333333333333
feel	nothing	0.3333333333333333
feel	peril	0.25
feel	advantage	0.16666666666666666
feel	middling	0.3333333333333333
feel	mighty	0.3333333333333333
feel	device	0.14285714285714285
feel	undo	0.3333333333333333
feel	gone	0.3333333333333333
feel	make	0.3333333333333333
feel	valued	0.3333333333333333
feel	punch	0.25
feel	hit	0.3333333333333333
feel	vexed	0.3333333333333333
feel	alone	0.3333333333333333
feel	small	0.3333333333333333
feel	bright	0.3333333333333333
feel	reflect	0.3333333333333333
feel	street	0.14285714285714285
feel	question	0.2
feel	bending	0.25
feel	u	0.3333333333333333
feel	sin	0.14285714285714285
feel	thought	0.5
feel	interval	0.16666666666666666
feel	probably	0.3333333333333333
feel	breath	0.2
feel	constituted	0.3333333333333333
feel	get	0.3333333333333333
feel	lay	0.3333333333333333
feel	every	0.3333333333333333
feel	cloth	0.125
feel	played	0.3333333333333333
feel	well	0.3333333333333333
feel	angle	0.3333333333333333
feel	loud	0.3333333333333333
feel	old	0.3333333333333333
feel	finery	0.09090909090909091
feel	conduct	0.3333333333333333
feel	stumbled	0.25
feel	village	0.1111111111111111
feel	hurt	0.3333333333333333
feel	vanished	0.3333333333333333
feel	transparent	0.3333333333333333
feel	vanity	0.2
feel	bit	0.2
feel	novelty	0.16666666666666666
feel	reader	0.14285714285714285
feel	needed	0.3333333333333333
feel	long	0.3333333333333333
feel	heavy	0.3333333333333333
feel	seemed	0.5
feel	simply	0.3333333333333333
feel	saying	0.3333333333333333
feel	state	0.25
feel	new	0.3333333333333333
feel	forestalled	0.3333333333333333
feel	brother	0.1111111111111111
feel	lapel	0.09090909090909091
feel	talent	0.1111111111111111
feel	lady	0.1
feel	believe	0.5
feel	next	0.3333333333333333
feel	born	0.3333333333333333
feel	trap	0.3333333333333333
feel	excitement	0.14285714285714285
feel	checked	0.3333333333333333
feel	acquired	0.3333333333333333
feel	dog	0.2
feel	made	0.3333333333333333
feel	many	0.3333333333333333
feel	singed	0.25
feel	open	0.3333333333333333
feel	rod	0.1111111111111111
feel	dander	0.125
feel	glad	0.3333333333333333
feel	peculiar	0.3333333333333333
feel	ruination	0.125
feel	hard	0.3333333333333333
feel	scripture	0.1111111111111111
feel	confound	0.3333333333333333
feel	colored	0.3333333333333333
feel	season	0.3333333333333333
feel	high	0.3333333333333333
feel	sex	0.3333333333333333
feel	snatched	0.3333333333333333
feel	overlooked	0.3333333333333333
feel	punctuate	0.14285714285714285
feel	white	0.3333333333333333
feel	went	0.3333333333333333
feel	shot	0.3333333333333333
feel	dead	0.3333333333333333
feel	misfortune	0.14285714285714285
feel	scare	0.2
feel	still	0.3333333333333333
feel	pet	0.3333333333333333
feel	whirled	0.25
feel	rather	0.3333333333333333
feel	good	0.3333333333333333
feel	tomato	0.09090909090909091
feel	touch	0.5
feel	seen	0.5
feel	shabby	0.3333333333333333
feel	either	0.3333333333333333
feel	goodness	0.2
feel	hold	0.5
feel	mysterious	0.3333333333333333
feel	roundabout	0.3333333333333333
feel	produced	0.3333333333333333
feel	low	0.3333333333333333
feel	shoe	0.16666666666666666
feel	said	0.3333333333333333
feel	eating	0.25
feel	wore	0.3333333333333333
feel	seldom	0.3333333333333333
feel	lifted	0.3333333333333333
feel	consisted	0.3333333333333333
feel	liquid	0.3333333333333333
blue	man	0.2
blue	felt	0.25
blue	tongue	0.2
blue	aunt	0.09090909090909091
blue	sometimes	0.2
blue	could	None
blue	time	0.14285714285714285
blue	arrest	0.16666666666666666
blue	obleeged	None
blue	asked	0.2
blue	without	None
blue	go	0.25
blue	day	0.125
blue	tom	0.1
blue	body	0.25
blue	torment	0.125
blue	disappeared	0.2
blue	pleasure	0.1111111111111111
blue	knew	0.2
blue	book	0.16666666666666666
blue	never	0.2
blue	loved	0.2
blue	weed	0.16666666666666666
blue	trick	0.09090909090909091
blue	skin	0.16666666666666666
blue	discovered	0.2
blue	within	0.2
blue	seize	0.16666666666666666
blue	shabbier	0.2
blue	higher	0.2
blue	perplexed	0.2
blue	unalloyed	0.2
blue	suffering	0.2
blue	sidney	0.08333333333333333
blue	want	0.2
blue	tell	0.16666666666666666
blue	endowed	0.2
blue	wanted	0.2
blue	jim	None
blue	laying	0.16666666666666666
blue	stealing	0.16666666666666666
blue	thread	0.16666666666666666
blue	examined	0.2
blue	duty	0.1
blue	marvel	0.16666666666666666
blue	woman	0.14285714285714285
blue	far	0.2
blue	southwestern	0.2
blue	touching	0.2
blue	flattered	0.1111111111111111
blue	safe	0.2
blue	face	0.2
blue	remembers	0.2
blue	trouble	0.16666666666666666
blue	keep	0.2
blue	beat	0.2
blue	hovered	0.2
blue	help	0.16666666666666666
blue	obedient	0.2
blue	summer	0.16666666666666666
blue	look	0.2
blue	minute	0.2
blue	among	None
blue	anybody	None
blue	adventure	0.14285714285714285
blue	age	0.16666666666666666
blue	outfit	0.25
blue	stood	0.16666666666666666
blue	noticed	0.2
blue	powerful	0.2
blue	sew	0.125
blue	securely	0.2
blue	evening	0.2
blue	built	0.2
blue	got	0.25
blue	slight	0.2
blue	short	0.2
blue	jam	0.16666666666666666
blue	gentle	1.0
blue	stick	0.16666666666666666
blue	slack	0.2
blue	forgotten	0.2
blue	spile	0.1111111111111111
blue	sure	0.2
blue	saw	0.2
blue	model	0.2
blue	punching	0.14285714285714285
blue	pride	0.16666666666666666
blue	spectacle	0.125
blue	forty	0.2
blue	collar	0.25
blue	cap	0.25
blue	little	0.2
blue	neither	0.2
blue	surprised	0.2
blue	part	0.25
blue	hand	0.16666666666666666
blue	calculated	0.2
blue	damp	0.2
blue	strode	0.14285714285714285
blue	much	0.2
blue	shirt	0.25
blue	enough	0.2
blue	see	0.2
blue	quiet	0.2
blue	air	0.2
blue	hookey	None
blue	thrust	0.2
blue	back	0.2
blue	loathed	0.14285714285714285
blue	least	0.2
blue	thing	0.2
blue	even	0.2
blue	younger	0.2
blue	whit	0.1111111111111111
blue	diligence	0.1
blue	reckon	0.14285714285714285
blue	bound	0.2
blue	drove	0.2
blue	sagacity	0.1111111111111111
blue	skirt	0.25
blue	bed	0.2
blue	contemplate	0.16666666666666666
blue	ate	0.16666666666666666
blue	stranger	0.2
blue	circumstantial	0.2
blue	finally	0.2
blue	pulled	0.16666666666666666
blue	vine	0.1
blue	sorry	1.0
blue	one	0.2
blue	full	0.2
blue	eye	0.16666666666666666
blue	anything	None
blue	splendid	0.2
blue	sews	0.125
blue	gave	0.25
blue	polly	None
blue	bore	0.2
blue	sugar	0.125
blue	practise	0.2
blue	broke	0.25
blue	citified	0.2
blue	presently	0.2
blue	pumped	0.2
blue	curiosity	0.14285714285714285
blue	wind	0.16666666666666666
blue	feel	0.2
blue	sort	0.14285714285714285
blue	bitter	0.2
blue	learn	0.2
blue	warm	0.25
blue	told	0.16666666666666666
blue	mouth	0.16666666666666666
blue	split	0.2
blue	spare	0.2
blue	already	0.2
blue	kept	0.2
blue	know	0.2
blue	large	0.2
blue	wood	0.16666666666666666
blue	fled	0.14285714285714285
blue	distance	0.16666666666666666
blue	biggest	0.2
blue	barely	0.2
blue	missed	0.2
blue	knowing	0.2
blue	half	0.2
blue	put	0.16666666666666666
blue	roof	0.2
blue	wait	0.2
blue	knack	0.08333333333333333
blue	dressed	0.25
blue	uncomfortable	0.2
blue	dark	1.0
blue	door	0.16666666666666666
blue	forgive	0.16666666666666666
blue	astronomer	0.09090909090909091
blue	conscience	0.1111111111111111
blue	opportunity	0.1
blue	looked	0.2
blue	nose	0.16666666666666666
blue	looking	0.2
blue	turned	0.3333333333333333
blue	shade	0.25
blue	work	0.2
blue	fool	0.1111111111111111
blue	soon	0.2
blue	might	0.14285714285714285
blue	damaging	0.25
blue	dry	0.25
blue	dainty	0.2
blue	think	0.2
blue	kindling	0.16666666666666666
blue	play	0.2
blue	needle	0.14285714285714285
blue	wish	0.16666666666666666
blue	bet	0.125
blue	heart	0.125
blue	two	0.2
blue	switch	0.2
blue	sid	None
blue	sewed	0.2
blue	furniture	0.14285714285714285
blue	run	0.25
blue	pair	0.2
blue	scrambled	0.2
blue	place	0.16666666666666666
blue	unbutton	0.16666666666666666
blue	lad	0.1
blue	mind	0.16666666666666666
blue	soul	0.125
blue	attention	0.1111111111111111
blue	home	0.25
blue	resurrected	0.14285714285714285
blue	voice	0.16666666666666666
blue	like	0.2
blue	midst	0.1
blue	noise	0.14285714285714285
blue	let	0.2
blue	lam	0.16666666666666666
blue	harmony	0.14285714285714285
blue	opened	0.2
blue	ever	0.2
blue	punish	0.2
blue	carried	0.2
blue	hate	0.16666666666666666
blue	kind	0.2
blue	le	0.06666666666666667
blue	poor	0.2
blue	pump	0.16666666666666666
blue	stared	0.16666666666666666
blue	lash	0.16666666666666666
blue	searched	0.2
blue	lick	0.16666666666666666
blue	larger	0.2
blue	spite	0.14285714285714285
blue	boy	0.1
blue	behind	0.2
blue	reached	0.2
blue	interest	0.25
blue	nothing	0.2
blue	peril	0.16666666666666666
blue	advantage	0.1111111111111111
blue	middling	0.2
blue	mighty	0.2
blue	device	0.16666666666666666
blue	undo	0.2
blue	gone	0.25
blue	make	0.25
blue	valued	0.2
blue	punch	0.14285714285714285
blue	hit	0.2
blue	vexed	0.2
blue	alone	0.2
blue	small	0.2
blue	bright	0.2
blue	reflect	0.2
blue	street	0.14285714285714285
blue	question	0.14285714285714285
blue	bending	0.2
blue	u	0.2
blue	sin	0.1
blue	thought	0.2
blue	interval	0.14285714285714285
blue	probably	0.2
blue	breath	0.16666666666666666
blue	constituted	0.2
blue	get	0.25
blue	lay	0.2
blue	every	0.2
blue	cloth	0.2
blue	played	0.2
blue	well	0.2
blue	angle	0.16666666666666666
blue	loud	0.2
blue	old	0.2
blue	finery	0.25
blue	conduct	0.2
blue	stumbled	0.16666666666666666
blue	village	0.16666666666666666
blue	hurt	0.2
blue	vanished	0.2
blue	transparent	0.2
blue	vanity	0.125
blue	bit	0.14285714285714285
blue	novelty	0.16666666666666666
blue	reader	0.1
blue	needed	0.2
blue	long	0.2
blue	heavy	0.2
blue	seemed	0.16666666666666666
blue	simply	0.2
blue	saying	0.2
blue	state	0.2
blue	new	0.2
blue	forestalled	0.2
blue	brother	0.1
blue	lapel	0.16666666666666666
blue	talent	0.1
blue	lady	0.09090909090909091
blue	believe	0.14285714285714285
blue	next	0.2
blue	born	0.2
blue	trap	0.2
blue	excitement	0.09090909090909091
blue	checked	0.25
blue	acquired	0.25
blue	dog	0.14285714285714285
blue	made	0.25
blue	many	0.2
blue	singed	0.16666666666666666
blue	open	0.2
blue	rod	0.14285714285714285
blue	dander	0.09090909090909091
blue	glad	0.2
blue	peculiar	0.2
blue	ruination	0.1
blue	hard	0.2
blue	scripture	0.1
blue	confound	0.16666666666666666
blue	colored	0.5
blue	season	0.2
blue	high	0.2
blue	sex	0.14285714285714285
blue	snatched	0.2
blue	overlooked	0.2
blue	punctuate	0.14285714285714285
blue	white	0.3333333333333333
blue	went	0.25
blue	shot	0.2
blue	dead	0.2
blue	misfortune	0.1
blue	scare	0.14285714285714285
blue	still	0.2
blue	pet	0.2
blue	whirled	0.16666666666666666
blue	rather	0.2
blue	good	0.25
blue	tomato	0.09090909090909091
blue	touch	0.2
blue	seen	0.2
blue	shabby	0.2
blue	either	0.2
blue	goodness	0.125
blue	hold	0.2
blue	mysterious	0.2
blue	roundabout	0.2
blue	produced	0.25
blue	low	1.0
blue	shoe	0.2
blue	said	0.2
blue	eating	0.16666666666666666
blue	wore	0.2
blue	seldom	0.2
blue	lifted	0.2
blue	consisted	0.16666666666666666
blue	liquid	0.2
sort	man	0.3333333333333333
sort	felt	0.2
sort	tongue	0.125
sort	aunt	0.2
sort	sometimes	0.2
sort	could	None
sort	time	0.16666666666666666
sort	arrest	0.16666666666666666
sort	obleeged	None
sort	asked	0.2
sort	without	None
sort	go	0.3333333333333333
sort	day	0.2
sort	tom	0.25
sort	body	0.14285714285714285
sort	torment	0.125
sort	disappeared	0.2
sort	pleasure	0.125
sort	knew	0.2
sort	book	0.14285714285714285
sort	never	0.2
sort	loved	0.2
sort	weed	0.16666666666666666
sort	trick	0.16666666666666666
sort	skin	0.14285714285714285
sort	discovered	0.2
sort	within	0.2
sort	seize	0.16666666666666666
sort	shabbier	0.2
sort	higher	0.2
sort	perplexed	0.2
sort	unalloyed	0.2
sort	suffering	0.2
sort	sidney	0.16666666666666666
sort	want	0.2
sort	tell	0.2
sort	endowed	0.2
sort	wanted	0.2
sort	jim	None
sort	laying	0.16666666666666666
sort	stealing	0.16666666666666666
sort	thread	0.16666666666666666
sort	examined	0.2
sort	duty	0.09090909090909091
sort	marvel	0.16666666666666666
sort	woman	0.25
sort	far	0.2
sort	southwestern	0.2
sort	touching	0.2
sort	flattered	0.125
sort	safe	0.2
sort	face	0.3333333333333333
sort	remembers	0.2
sort	trouble	0.16666666666666666
sort	keep	0.2
sort	beat	0.2
sort	hovered	0.2
sort	help	0.25
sort	obedient	0.2
sort	summer	0.16666666666666666
sort	look	0.2
sort	minute	0.2
sort	among	None
sort	anybody	None
sort	adventure	0.14285714285714285
sort	age	0.16666666666666666
sort	outfit	0.125
sort	stood	0.16666666666666666
sort	noticed	0.2
sort	powerful	0.2
sort	sew	0.125
sort	securely	0.2
sort	evening	0.16666666666666666
sort	built	0.2
sort	got	0.2
sort	slight	0.2
sort	short	0.2
sort	jam	0.14285714285714285
sort	gentle	0.2
sort	stick	0.25
sort	slack	0.2
sort	forgotten	0.2
sort	spile	0.09090909090909091
sort	sure	0.2
sort	saw	0.2
sort	model	0.5
sort	punching	0.14285714285714285
sort	pride	0.16666666666666666
sort	spectacle	0.1
sort	forty	0.2
sort	collar	0.14285714285714285
sort	cap	0.14285714285714285
sort	little	0.2
sort	neither	0.2
sort	surprised	0.2
sort	part	0.25
sort	hand	0.16666666666666666
sort	calculated	0.25
sort	damp	0.2
sort	strode	0.14285714285714285
sort	much	0.2
sort	shirt	0.125
sort	enough	0.2
sort	see	0.2
sort	quiet	0.2
sort	air	0.2
sort	hookey	None
sort	thrust	0.2
sort	back	0.2
sort	loathed	0.14285714285714285
sort	least	0.2
sort	thing	0.2
sort	even	0.2
sort	younger	0.2
sort	whit	0.1
sort	diligence	0.1111111111111111
sort	reckon	0.25
sort	bound	0.2
sort	drove	0.2
sort	sagacity	0.125
sort	skirt	0.16666666666666666
sort	bed	0.2
sort	contemplate	0.2
sort	ate	0.16666666666666666
sort	stranger	0.3333333333333333
sort	circumstantial	0.2
sort	finally	0.2
sort	pulled	0.16666666666666666
sort	vine	0.16666666666666666
sort	sorry	0.2
sort	one	0.2
sort	full	0.2
sort	eye	0.16666666666666666
sort	anything	None
sort	splendid	0.2
sort	sews	0.125
sort	gave	0.2
sort	polly	None
sort	bore	0.2
sort	sugar	0.125
sort	practise	0.2
sort	broke	0.2
sort	citified	0.2
sort	presently	0.2
sort	pumped	0.2
sort	curiosity	0.16666666666666666
sort	wind	0.16666666666666666
sort	feel	0.2
sort	blue	0.2
sort	bitter	0.2
sort	learn	0.2
sort	warm	0.2
sort	told	0.16666666666666666
sort	mouth	0.2
sort	split	0.2
sort	spare	0.2
sort	already	0.2
sort	kept	0.2
sort	know	0.2
sort	large	0.2
sort	wood	0.2
sort	fled	0.14285714285714285
sort	distance	0.16666666666666666
sort	biggest	0.2
sort	barely	0.2
sort	missed	0.2
sort	knowing	0.2
